date,code,name,market,total_shares,foreign_shares,foreign_ratio
2025-12-24,1517,利奇,TWSE,223300007,4975744,2.22
2025-12-24,1519,華城,TWSE,315880844,63343245,20.05
2025-12-24,1521,大億,TWSE,76230000,25130830,32.96
2025-12-24,1522,堤維西,TWSE,312897881,14453504,4.61
2025-12-24,1522A,堤維西甲特,TWSE,30000000,1485,0.0
2025-12-24,1524,耿鼎,TWSE,165310397,2054941,1.24
2025-12-24,1525,江申,TWSE,73400135,185352,0.25
2025-12-24,1526,日馳,TWSE,60000000,1091094,1.81
2025-12-24,1527,鑽全,TWSE,138570640,14032842,10.12
2025-12-24,1528,恩德,TWSE,191331000,4024088,2.1
2025-12-24,1529,樂事綠能,TWSE,155095074,2649637,1.7
2025-12-24,1530,亞崴,TWSE,94594171,588840,0.62
2025-12-24,1531,高林股,TWSE,182108080,2219830,1.21
2025-12-24,1532,勤美,TWSE,422604271,39527072,9.35
2025-12-24,1533,車王電,TWSE,98547486,5718250,5.8
2025-12-24,1535,中宇,TWSE,123742552,1094616,0.88
2025-12-24,1536,和大,TWSE,278959513,20475929,7.34
2025-12-24,1537,廣隆,TWSE,82062794,12320306,15.01
2025-12-24,1538,正峰,TWSE,32300000,5457,0.01
2025-12-24,1539,巨庭,TWSE,65370000,792411,1.21
2025-12-24,1540,喬福,TWSE,85473612,2712360,3.17
2025-12-24,1541,錩泰,TWSE,78800000,7766666,9.85
2025-12-24,1558,伸興,TWSE,66535631,4044739,6.07
2025-12-24,1560,中砂,TWSE,146277234,40602657,27.75
2025-12-24,1563,巧新,TWSE,230782140,3810157,1.65
2025-12-24,1568,倉佑,TWSE,103086559,1373075,1.33
2025-12-24,1582,信錦,TWSE,144268604,11700568,8.11
2025-12-24,1583,程泰,TWSE,109400372,242747,0.22
2025-12-24,1587,吉茂,TWSE,80055672,17368420,21.69
2025-12-24,1589,永冠-KY,TWSE,153135941,6138310,4.0
2025-12-24,1590,亞德客-KY,TWSE,199999998,155293884,77.64
2025-12-24,1597,直得,TWSE,89261804,3169617,3.55
2025-12-24,1598,岱宇,TWSE,179142092,3932288,2.19
2025-12-24,1603,華電,TWSE,191688000,8119118,4.23
2025-12-24,1604,聲寶,TWSE,384200000,29282705,7.62
2025-12-24,1605,華新,TWSE,4431332948,520490939,11.74
2025-12-24,1608,華榮,TWSE,632773506,29058976,4.59
2025-12-24,1609,大亞,TWSE,785261944,94168987,11.99
2025-12-24,1611,中電,TWSE,322735742,32131751,9.95
2025-12-24,1612,宏泰,TWSE,316080063,56178135,17.77
2025-12-24,1614,三洋電,TWSE,269113406,5983946,2.22
2025-12-24,1615,大山,TWSE,196663702,1922130,0.97
2025-12-24,1616,億泰,TWSE,194148515,8777438,4.52
2025-12-24,1617,榮星,TWSE,169514700,32738796,19.31
2025-12-24,1618,合機,TWSE,192691747,3721261,1.93
2025-12-24,1626,艾美特-KY,TWSE,149821721,64448779,43.01
2025-12-24,1702,南僑,TWSE,294132962,25181173,8.56
2025-12-24,1707,葡萄王,TWSE,148137373,21473816,14.49
2025-12-24,1708,東鹼,TWSE,249001651,24197733,9.71
2025-12-24,1709,和益,TWSE,477016272,12299977,2.57
2025-12-24,1710,東聯,TWSE,885703029,50029332,5.64
2025-12-24,1711,永光,TWSE,547752226,24402850,4.45
2025-12-24,1712,興農,TWSE,420492585,62140996,14.77
2025-12-24,1713,國化,TWSE,150951700,2269735,1.5
2025-12-24,1714,和桐,TWSE,991824808,170615230,17.2
2025-12-24,1717,長興,TWSE,1172245483,151472477,12.92
2025-12-24,1718,中纖,TWSE,1685905745,92393819,5.48
2025-12-24,1720,生達,TWSE,178696089,9234574,5.16
2025-12-24,1721,三晃,TWSE,184884092,4292970,2.32
2025-12-24,1722,台肥,TWSE,980000000,86313985,8.8
2025-12-24,1723,中碳,TWSE,236904480,14786937,6.24
2025-12-24,1725,元禎,TWSE,181829978,455837,0.25
2025-12-24,1726,永記,TWSE,162000000,20997063,12.96
2025-12-24,1727,中華化,TWSE,125365479,9377630,7.48
2025-12-24,1730,花仙子,TWSE,63233851,4257161,6.73
2025-12-24,1731,美吾華,TWSE,132915244,1442092,1.08
2025-12-24,1732,毛寶,TWSE,42443957,2091272,4.92
2025-12-24,1733,五鼎,TWSE,99950192,5342973,5.34
2025-12-24,1734,杏輝,TWSE,190196774,9266101,4.87
2025-12-24,1735,日勝化,TWSE,99388000,50104736,50.41
2025-12-24,1736,喬山,TWSE,303394617,13110567,4.32
2025-12-24,1737,臺鹽,TWSE,200000000,16819945,8.4
2025-12-24,1752,南光,TWSE,100988472,1906853,1.88
2025-12-24,1760,寶齡富錦,TWSE,85739013,10088838,11.76
2025-12-24,1762,中化生,TWSE,76918000,1349901,1.75
2025-12-24,1773,勝一,TWSE,300000000,16987374,5.66
2025-12-24,1776,展宇,TWSE,60106952,325946,0.54
2025-12-24,1783,和康生,TWSE,89680115,6359226,7.09
2025-12-24,1786,科妍,TWSE,72191688,1902653,2.63
2025-12-24,1789,神隆,TWSE,790739222,18001204,2.27
2025-12-24,1795,美時,TWSE,266923812,156032156,58.45
2025-12-24,1802,台玻,TWSE,2908060800,109311373,3.75
2025-12-24,1805,寶徠,TWSE,134970455,637719,0.47
2025-12-24,1806,冠軍,TWSE,390403870,29100613,7.45
2025-12-24,1808,潤隆,TWSE,893031743,40458813,4.53
2025-12-24,1809,中釉,TWSE,167041937,6745655,4.03
2025-12-24,1810,和成,TWSE,302303719,11817951,3.9
2025-12-24,1817,凱撒衛,TWSE,72600000,1166631,1.6
2025-12-24,1903,士紙,TWSE,260039121,28490506,10.95
2025-12-24,1904,正隆,TWSE,1108274522,96079117,8.66
2025-12-24,1905,華紙,TWSE,1102835316,30190367,2.73
2025-12-24,1906,寶隆,TWSE,151000000,1038180,0.68
2025-12-24,1907,永豐餘,TWSE,1660371495,206986078,12.46
2025-12-24,1909,榮成,TWSE,1327685727,127348757,9.59
2025-12-24,2002,中鋼,TWSE,15734860997,2056572712,13.07
2025-12-24,2002A,中鋼特,TWSE,38267999,79651,0.2
2025-12-24,2006,東和鋼鐵,TWSE,730213818,111280027,15.23
2025-12-24,2007,燁興,TWSE,530651613,2231695,0.42
2025-12-24,2008,高興昌,TWSE,190852293,14476786,7.58
2025-12-24,2009,第一銅,TWSE,359622165,5812068,1.61
2025-12-24,2010,春源,TWSE,647655390,57787753,8.92
2025-12-24,2012,春雨,TWSE,302162700,3963923,1.31
2025-12-24,2013,中鋼構,TWSE,200000000,15148984,7.57
2025-12-24,2014,中鴻,TWSE,1435544446,63098461,4.39
2025-12-24,2015,豐興,TWSE,581599424,69134546,11.88
2025-12-24,2017,官田鋼,TWSE,446874691,8541913,1.91
2025-12-24,2020,美亞,TWSE,267031320,6566542,2.45
2025-12-24,2022,聚亨,TWSE,337168138,8021793,2.37
2025-12-24,2023,燁輝,TWSE,1903240214,102559834,5.38
2025-12-24,2024,志聯,TWSE,97500000,328459,0.33
2025-12-24,2025,千興,TWSE,172660536,856807,0.49
2025-12-24,2027,大成鋼,TWSE,2584260615,486711602,18.83
2025-12-24,2028,威致,TWSE,325714800,2047335,0.62
2025-12-24,2029,盛餘,TWSE,321180000,212734246,66.23
2025-12-24,2030,彰源,TWSE,280526027,6130413,2.18
2025-12-24,2031,新光鋼,TWSE,321146341,28338273,8.82
2025-12-24,2032,新鋼,TWSE,130521545,1686995,1.29
2025-12-24,2033,佳大,TWSE,80694536,721606,0.89
2025-12-24,2034,允強,TWSE,523547879,23754377,4.53
2025-12-24,2038,海光,TWSE,194134303,2548939,1.31
2025-12-24,2049,上銀,TWSE,353792240,89050648,25.17
2025-12-24,2059,川湖,TWSE,95297072,23809977,24.98
2025-12-24,2062,橋椿,TWSE,199994152,15524004,7.76
2025-12-24,2069,運錩,TWSE,166386836,1970222,1.18
2025-12-24,2101,南港,TWSE,733934904,43594773,5.93
2025-12-24,2102,泰豐,TWSE,473329207,17027927,3.59
2025-12-24,2103,台橡,TWSE,825709978,169944835,20.58
2025-12-24,2104,國際中橡,TWSE,984733625,58208344,5.91
2025-12-24,2105,正新,TWSE,3241415536,363850155,11.22
2025-12-24,2106,建大,TWSE,954890000,82080348,8.59
2025-12-24,2107,厚生,TWSE,303593400,17715977,5.83
2025-12-24,2108,南帝,TWSE,492416659,21781523,4.42
2025-12-24,2109,華豐,TWSE,279349134,42122027,15.07
2025-12-24,2114,鑫永銓,TWSE,77991707,3012873,3.86
2025-12-24,2115,六暉-KY,TWSE,104373163,45985333,44.05
2025-12-24,2201,裕隆,TWSE,1070001251,61245598,5.72
2025-12-24,2204,中華,TWSE,553620342,114566124,20.69
2025-12-24,2206,三陽工業,TWSE,791796604,56517727,7.13
2025-12-24,2207,和泰車,TWSE,557102768,125251313,22.48
2025-12-24,2208,台船,TWSE,1274539449,87041958,6.82
2025-12-24,2211,長榮鋼,TWSE,417091463,26888707,6.44
2025-12-24,2227,裕日車,TWSE,300000000,121105303,40.36
2025-12-24,2228,劍麟,TWSE,79531339,2547532,3.2
2025-12-24,2231,為升,TWSE,135917608,6738737,4.95
2025-12-24,2233,宇隆,TWSE,60288089,1790857,2.97
2025-12-24,2236,百達-KY,TWSE,59555656,31402831,52.72
2025-12-24,2239,英利-KY,TWSE,120346593,88681331,73.68
2025-12-24,2241,艾姆勒,TWSE,104602306,12121565,11.58
2025-12-24,2243,宏旭-KY,TWSE,69373596,17263969,24.88
2025-12-24,2247,汎德永業,TWSE,80708735,3468273,4.29
2025-12-24,2248,華勝-KY,TWSE,47600000,23724148,49.84
2025-12-24,2250,IKKA-KY,TWSE,36388226,2540646,6.98
2025-12-24,2254,巨鎧精密-創,TWSE,63907680,14976100,23.43
2025-12-24,2258,鴻華先進-創,TWSE,1741314000,5166601,0.29
2025-12-24,2301,光寶科,TWSE,2316775763,731286190,31.56
2025-12-24,2302,麗正,TWSE,166302881,2815554,1.69
2025-12-24,2303,聯電,TWSE,12588156344,3767546163,29.92
2025-12-24,2305,全友,TWSE,205660827,5519554,2.68
2025-12-24,2308,台達電,TWSE,2597543329,1655530710,63.73
2025-12-24,2312,金寶,TWSE,1504839211,83766512,5.56
2025-12-24,2313,華通,TWSE,1191820589,406849448,34.13
2025-12-24,2314,台揚,TWSE,106126422,2095574,1.97
2025-12-24,2316,楠梓電,TWSE,182740536,55766898,30.51
2025-12-24,2317,鴻海,TWSE,13964222294,5327379684,38.15
2025-12-24,2321,東訊,TWSE,30271929,24433,0.08
2025-12-24,2323,中環,TWSE,1089348328,121161868,11.12
2025-12-24,2324,仁寶,TWSE,4407146625,1515556834,34.38
2025-12-24,2327,國巨*,TWSE,2072965820,938603424,45.27
2025-12-24,2328,廣宇,TWSE,518346282,45572549,8.79
2025-12-24,2329,華泰,TWSE,560004333,70953564,12.67
2025-12-24,2330,台積電,TWSE,25932524521,18865225508,72.74
2025-12-24,2331,精英,TWSE,557402968,47438734,8.51
2025-12-24,2332,友訊,TWSE,602242373,75781548,12.58
2025-12-24,2337,旺宏,TWSE,1855826441,361323358,19.46
2025-12-24,2338,光罩,TWSE,316849183,10257582,3.23
2025-12-24,2340,台亞,TWSE,438622846,34641321,7.89
2025-12-24,2342,茂矽,TWSE,157524744,2877784,1.82
2025-12-24,2344,華邦電,TWSE,4500000193,966962592,21.48
2025-12-24,2345,智邦,TWSE,561117897,323036940,57.57
2025-12-24,2347,聯強,TWSE,1667946968,450764128,27.02
2025-12-24,2348,海悅,TWSE,151898853,2459496,1.61
2025-12-24,2348A,海悅甲特,TWSE,30000000,128792,0.42
2025-12-24,2349,錸德,TWSE,693679663,89183439,12.85
2025-12-24,2351,順德,TWSE,182140249,11151628,6.12
2025-12-24,2352,佳世達,TWSE,1580506505,170121613,10.76
2025-12-24,2353,宏碁,TWSE,3047853828,425487164,13.96
2025-12-24,2354,鴻準,TWSE,1414485192,183442568,12.96
2025-12-24,2355,敬鵬,TWSE,397495420,43065210,10.83
2025-12-24,2356,英業達,TWSE,3587475066,457306683,12.74
2025-12-24,2357,華碩,TWSE,742760280,306693070,41.29
2025-12-24,2359,所羅門,TWSE,171471052,5445003,3.17
2025-12-24,2360,致茂,TWSE,425261742,254119484,59.75
2025-12-24,2362,藍天,TWSE,622263000,63578349,10.21
2025-12-24,2363,矽統,TWSE,514988161,26262301,5.09
2025-12-24,2364,倫飛,TWSE,52388648,8326164,15.89
2025-12-24,2365,昆盈,TWSE,221528496,1688828,0.76
2025-12-24,2367,燿華,TWSE,706253175,53543894,7.58
2025-12-24,2368,金像電,TWSE,491839505,122893021,24.98
2025-12-24,2369,菱生,TWSE,380102344,57202057,15.04
2025-12-24,2371,大同,TWSE,2150834851,228464793,10.62
2025-12-24,2373,震旦行,TWSE,236202518,1747893,0.73
2025-12-24,2374,佳能,TWSE,324579133,16272177,5.01
2025-12-24,2375,凱美,TWSE,108675334,8831617,8.12
2025-12-24,2376,技嘉,TWSE,669888886,110817001,16.54
2025-12-24,2377,微星,TWSE,844856199,148678773,17.59
2025-12-24,2379,瑞昱,TWSE,512863641,237049517,46.22
2025-12-24,2380,虹光,TWSE,216934084,594500,0.27
2025-12-24,2382,廣達,TWSE,3862627432,847187423,21.93
2025-12-24,2383,台光電,TWSE,346773599,153202564,44.17
2025-12-24,2385,群光,TWSE,760053172,130439278,17.16
2025-12-24,2387,精元,TWSE,195251051,21878016,11.2
2025-12-24,2388,威盛,TWSE,555600941,77365495,13.92
2025-12-24,2390,云辰,TWSE,192619442,4140370,2.14
2025-12-24,2392,正崴,TWSE,512326940,31817641,6.21
2025-12-24,2393,億光,TWSE,443393086,130501429,29.43
2025-12-24,2395,研華,TWSE,864167125,277457678,32.1
2025-12-24,2397,友通,TWSE,114488857,17306896,15.11
2025-12-24,2399,映泰,TWSE,178100000,5297200,2.97
2025-12-24,2401,凌陽,TWSE,591994919,52188744,8.81
2025-12-24,2402,毅嘉,TWSE,307536533,52772091,17.15
2025-12-24,2404,漢唐,TWSE,190586698,60542298,31.76
2025-12-24,2405,輔信,TWSE,343427303,20552082,5.98
2025-12-24,2406,國碩,TWSE,350905689,31355329,8.93
2025-12-24,2408,南亞科,TWSE,3098627894,448533686,14.47
2025-12-24,2409,友達,TWSE,7547098972,1185953048,15.71
2025-12-24,2412,中華電,TWSE,7757446545,1341273487,17.29
2025-12-24,2413,環科,TWSE,127359200,3397674,2.66
2025-12-24,2414,精技,TWSE,161735846,8050497,4.97
2025-12-24,2415,錩新,TWSE,90000000,18429636,20.47
2025-12-24,2417,圓剛,TWSE,157463864,3760707,2.38
2025-12-24,2419,仲琦,TWSE,321317229,4943107,1.53
2025-12-24,2420,新巨,TWSE,152648688,8043015,5.26
2025-12-24,2421,建準,TWSE,273443669,111377521,40.73
2025-12-24,2423,固緯,TWSE,145047289,8193422,5.64
2025-12-24,2424,隴華,TWSE,58985000,1706524,2.89
2025-12-24,2425,承啟,TWSE,96498831,8787528,9.1
2025-12-24,2426,鼎元,TWSE,300622252,22553789,7.5
2025-12-24,2427,三商電,TWSE,197301339,6008088,3.04
2025-12-24,2428,興勤,TWSE,128112726,17210021,13.43
2025-12-24,2429,銘旺科,TWSE,85500000,2040182,2.38
2025-12-24,2430,燦坤,TWSE,116800000,3599804,3.08
2025-12-24,2431,聯昌,TWSE,110927014,2472958,2.22
2025-12-24,2432,倚天酷碁-創,TWSE,61860000,332240,0.53
2025-12-24,2433,互盛電,TWSE,144496011,1253108,0.86
2025-12-24,2434,統懋,TWSE,37000000,363739,0.98
2025-12-24,2436,偉詮電,TWSE,199928074,9448267,4.72
2025-12-24,2438,翔耀,TWSE,65195641,298241,0.45
2025-12-24,2439,美律,TWSE,253839614,41648149,16.4
2025-12-24,2440,太空梭,TWSE,139117271,479883,0.34
2025-12-24,2441,超豐,TWSE,568845921,64727329,11.37
2025-12-24,2442,新美齊,TWSE,268905778,6597553,2.45
2025-12-24,2444,兆勁,TWSE,101569573,505261,0.49
2025-12-24,2449,京元電子,TWSE,1222745065,387638680,31.7
2025-12-24,2450,神腦,TWSE,258252657,2992220,1.15
2025-12-24,2451,創見,TWSE,430701675,45268973,10.51
2025-12-24,2453,凌群,TWSE,100000000,5001920,5.0
2025-12-24,2454,聯發科,TWSE,1603912182,908772721,56.65
2025-12-24,2455,全新,TWSE,184905918,53455169,28.9
2025-12-24,2457,飛宏,TWSE,424772416,15896550,3.74
2025-12-24,2458,義隆,TWSE,303880392,36668546,12.06
2025-12-24,2459,敦吉,TWSE,105595615,17907170,16.95
2025-12-24,2460,建通,TWSE,169200000,1254572,0.74
2025-12-24,2461,光群雷,TWSE,173617284,8368958,4.82
2025-12-24,2462,良得電,TWSE,150144074,3287357,2.18
2025-12-24,2464,盟立,TWSE,206451226,2911744,1.41
2025-12-24,2465,麗臺,TWSE,93946031,695810,0.74
2025-12-24,2466,冠西電,TWSE,173458697,18113942,10.44
2025-12-24,2467,志聖,TWSE,156755348,22017513,14.04
2025-12-24,2468,華經,TWSE,69961249,2643689,3.77
2025-12-24,2471,資通,TWSE,47253890,2116464,4.47
2025-12-24,2472,立隆電,TWSE,164735137,16352354,9.92
2025-12-24,2474,可成,TWSE,623669068,133251808,21.36
2025-12-24,2476,鉅祥,TWSE,210896003,18598681,8.81
2025-12-24,2477,美隆電,TWSE,158573244,38219318,24.1
2025-12-24,2478,大毅,TWSE,144731339,14560530,10.06
2025-12-24,2480,敦陽科,TWSE,106360291,12784698,12.02
2025-12-24,2481,強茂,TWSE,382114927,30895604,8.08
2025-12-24,2482,連宇,TWSE,77882711,699187,0.89
2025-12-24,2483,百容,TWSE,107889807,796138,0.73
2025-12-24,2484,希華,TWSE,159421022,8635485,5.41
2025-12-24,2485,兆赫,TWSE,317689037,3587160,1.12
2025-12-24,2486,一詮,TWSE,233958579,20154888,8.61
2025-12-24,2488,漢平,TWSE,79999433,4393014,5.49
2025-12-24,2489,瑞軒,TWSE,610000000,65632341,10.75
2025-12-24,2491,吉祥全,TWSE,82008000,4646445,5.66
2025-12-24,2492,華新科,TWSE,485804774,42217077,8.69
2025-12-24,2493,揚博,TWSE,126796629,2144389,1.69
2025-12-24,2495,普安,TWSE,273551538,12376796,4.52
2025-12-24,2496,卓越,TWSE,19100440,4424065,23.16
2025-12-24,2497,怡利電,TWSE,118087676,4188912,3.54
2025-12-24,2498,宏達電,TWSE,835198486,72598089,8.69
2025-12-24,2501,國建,TWSE,1159561059,106289846,9.16
2025-12-24,2504,國產,TWSE,1180000000,126049813,10.68
2025-12-24,2505,國揚,TWSE,380000000,16905721,4.44
2025-12-24,2506,太設,TWSE,387000000,18362291,4.74
2025-12-24,2509,全坤建,TWSE,224550530,2959192,1.31
2025-12-24,2511,太子,TWSE,1623326147,48204465,2.96
2025-12-24,2514,龍邦,TWSE,394729278,9429012,2.38
2025-12-24,2515,中工,TWSE,1607904084,198569955,12.34
2025-12-24,2516,新建,TWSE,226278457,6918085,3.05
2025-12-24,2520,冠德,TWSE,609487110,76744920,12.59
2025-12-24,2524,京城,TWSE,365983545,2388168,0.65
2025-12-24,2527,宏璟,TWSE,270306000,112491436,41.61
2025-12-24,2528,皇普,TWSE,434026467,13638416,3.14
2025-12-24,2530,華建,TWSE,839988000,36359840,4.32
2025-12-24,2534,宏盛,TWSE,474227970,33252983,7.01
2025-12-24,2535,達欣工,TWSE,270793967,20420844,7.54
2025-12-24,2536,宏普,TWSE,332808652,30189488,9.07
2025-12-24,2537,聯上發,TWSE,300557795,7913530,2.63
2025-12-24,2538,基泰,TWSE,445025495,44781404,10.06
2025-12-24,2539,櫻花建,TWSE,1193102581,25921144,2.17
2025-12-24,2540,愛山林,TWSE,944873965,17857710,1.88
2025-12-24,2542,興富發,TWSE,2173083539,184235951,8.47
2025-12-24,2543,皇昌,TWSE,532383961,10195361,1.91
2025-12-24,2545,皇翔,TWSE,379734808,10616562,2.79
2025-12-24,2546,根基,TWSE,130524193,4286085,3.28
2025-12-24,2547,日勝生,TWSE,1035094649,166130253,16.04
2025-12-24,2548,華固,TWSE,319718697,45182421,14.13
2025-12-24,2597,潤弘,TWSE,310716000,11544326,3.71
2025-12-24,2601,益航,TWSE,824776067,104689583,12.69
2025-12-24,2603,長榮,TWSE,2165042996,353072470,16.3
2025-12-24,2605,新興,TWSE,585353297,202071329,34.52
2025-12-24,2606,裕民,TWSE,845055712,60412738,7.14
2025-12-24,2607,榮運,TWSE,533570547,50579755,9.47
2025-12-24,2608,嘉里大榮,TWSE,467000498,20615815,4.41
2025-12-24,2609,陽明,TWSE,3492104270,484295338,13.86
2025-12-24,2610,華航,TWSE,6083923559,791709403,13.01
2025-12-24,2611,志信,TWSE,189002272,2645363,1.39
2025-12-24,2612,中航,TWSE,197484593,7024315,3.55
2025-12-24,2613,中櫃,TWSE,148423458,1731943,1.16
2025-12-24,2614,東森,TWSE,327264946,18424832,5.62
2025-12-24,2615,萬海,TWSE,2806146293,1146166296,40.84
2025-12-24,2616,山隆,TWSE,137281827,2444681,1.78
2025-12-24,2617,台航,TWSE,417294487,30924678,7.41
2025-12-24,2618,長榮航,TWSE,5400444335,1137208582,21.05
2025-12-24,2630,亞航,TWSE,209438204,7063639,3.37
2025-12-24,2633,台灣高鐵,TWSE,5628293058,602182038,10.69
2025-12-24,2634,漢翔,TWSE,941867101,27858457,2.95
2025-12-24,2636,台驊控股,TWSE,141835230,11368942,8.01
2025-12-24,2637,慧洋-KY,TWSE,746409199,81461115,10.91
2025-12-24,2642,宅配通,TWSE,95467000,5117547,5.36
2025-12-24,2645,長榮航太,TWSE,374570962,25559875,6.82
2025-12-24,2646,星宇航空,TWSE,3008735000,85334861,2.83
2025-12-24,2701,萬企,TWSE,449967838,1925934,0.42
2025-12-24,2702,華園,TWSE,156613249,61602679,39.33
2025-12-24,2704,國賓,TWSE,366923343,37511631,10.22
2025-12-24,2705,六福,TWSE,191312830,3071822,1.6
2025-12-24,2706,第一店,TWSE,499998346,13304269,2.66
2025-12-24,2707,晶華,TWSE,127403238,9635626,7.56
2025-12-24,2712,遠雄來,TWSE,105000000,142977,0.13
2025-12-24,2722,夏都,TWSE,143169696,446613,0.31
2025-12-24,2723,美食-KY,TWSE,180000000,81848477,45.47
2025-12-24,2727,王品,TWSE,84451109,18190413,21.53
2025-12-24,2731,雄獅,TWSE,93277739,24638714,26.41
2025-12-24,2739,寒舍,TWSE,91526000,2857424,3.12
2025-12-24,2748,雲品,TWSE,105778740,802064,0.75
2025-12-24,2753,八方雲集,TWSE,66644796,8002842,12.0
2025-12-24,2762,世界健身-KY,TWSE,112500000,92956746,82.62
2025-12-24,2801,彰銀,TWSE,11766046253,2149512307,18.26
2025-12-24,2812,台中銀,TWSE,6021625921,646056983,10.72
2025-12-24,2816,旺旺保,TWSE,223608000,4090393,1.82
2025-12-24,2820,華票,TWSE,1342960000,116972344,8.71
2025-12-24,2832,台產,TWSE,253540280,12296907,4.85
2025-12-24,2834,臺企銀,TWSE,9718061849,1917437488,19.73
2025-12-24,2836,高雄銀,TWSE,1839916985,147991939,8.04
2025-12-24,2836A,高雄銀甲特,TWSE,40000000,9748,0.02
2025-12-24,2838,聯邦銀,TWSE,4340551779,173360160,3.99
2025-12-24,2838A,聯邦銀甲特,TWSE,200000000,277573,0.13
2025-12-24,2845,遠東銀,TWSE,4865284731,490509396,10.08
2025-12-24,2849,安泰銀,TWSE,1957609349,1151869911,58.84
2025-12-24,2850,新產,TWSE,315963300,31674547,10.02
2025-12-24,2851,中再保,TWSE,800388750,37889721,4.73
2025-12-24,2852,第一保,TWSE,301163784,17353687,5.76
2025-12-24,2855,統一證,TWSE,1601414478,162744545,10.16
2025-12-24,2867,三商壽,TWSE,5899501044,724921798,12.28
2025-12-24,2880,華南金,TWSE,13916965089,2368397710,17.01
2025-12-24,2881,富邦金,TWSE,14007364952,2266611033,16.18
2025-12-24,2881A,富邦特,TWSE,600000000,68264,0.01
2025-12-24,2881B,富邦金乙特,TWSE,666660000,140672,0.02
2025-12-24,2881C,富邦金丙特,TWSE,333330000,353375,0.1
2025-12-24,2882,國泰金,TWSE,14669210128,2879875591,19.63
2025-12-24,2882A,國泰特,TWSE,833300000,178156,0.02
2025-12-24,2882B,國泰金乙特,TWSE,700000000,4766179,0.68
2025-12-24,2883,凱基金,TWSE,16975033203,4450016282,26.21
2025-12-24,2883B,凱基金乙特,TWSE,1582142374,62782684,3.96
2025-12-24,2884,玉山金,TWSE,16174000000,5060099481,31.28
2025-12-24,2885,元大金,TWSE,13331149946,3460894643,25.96
2025-12-24,2886,兆豐金,TWSE,14833378282,3134860076,21.13
2025-12-24,2887,台新新光金,TWSE,24866399230,5618958370,22.59
2025-12-24,2887E,台新新光戊特一,TWSE,500000000,754927,0.15
2025-12-24,2887F,台新新光戊特二,TWSE,300000000,103000,0.03
2025-12-24,2887G,台新新光庚特一,TWSE,75000000,43877,0.05
2025-12-24,2887H,台新新光庚特二,TWSE,219668000,408845,0.18
2025-12-24,2887I,台新新光辛特,TWSE,3096420552,203089539,6.55
2025-12-24,2889,國票金,TWSE,3633563471,339271249,9.33
2025-12-24,2890,永豐金,TWSE,14502322275,3885437955,26.79
2025-12-24,2891,中信金,TWSE,19649766114,6638390815,33.78
2025-12-24,2891B,中信金乙特,TWSE,333330000,78844,0.02
2025-12-24,2891C,中信金丙特,TWSE,166660000,12570,0.0
2025-12-24,2892,第一金,TWSE,14379468650,3754401117,26.1
2025-12-24,2897,王道銀行,TWSE,2805357878,157706441,5.62
2025-12-24,2897B,王道銀乙特,TWSE,250000000,87823,0.03
2025-12-24,2901,欣欣,TWSE,73043283,180708,0.24
2025-12-24,2903,遠百,TWSE,1416940589,134202696,9.47
2025-12-24,2904,匯僑,TWSE,77834432,311358,0.4
2025-12-24,2905,三商,TWSE,1110371703,45530118,4.1
2025-12-24,2906,高林,TWSE,209116648,3591085,1.71
2025-12-24,2908,特力,TWSE,509887558,9097948,1.78
2025-12-24,2910,統領,TWSE,175403000,392836,0.22
2025-12-24,2911,麗嬰房,TWSE,105125999,22345542,21.25
2025-12-24,2912,統一超,TWSE,1039622255,191488694,18.41
2025-12-24,2913,農林,TWSE,790000000,44314966,5.6
2025-12-24,2915,潤泰全,TWSE,1104318772,78085873,7.07
2025-12-24,2923,鼎固-KY,TWSE,1740296982,1728916716,99.34
2025-12-24,2929,淘帝-KY,TWSE,109493838,19484071,17.79
2025-12-24,2939,永邑-KY,TWSE,45548665,8987124,19.73
2025-12-24,2945,三商家購,TWSE,67500000,144214,0.21
2025-12-24,3002,歐格,TWSE,102000000,1777765,1.74
2025-12-24,3003,健和興,TWSE,155654890,5318855,3.41
2025-12-24,3004,豐達科,TWSE,55685055,2072976,3.72
2025-12-24,3005,神基,TWSE,620215900,130094241,20.97
2025-12-24,3006,晶豪科,TWSE,286172238,61322479,21.42
2025-12-24,3008,大立光,TWSE,133468197,40946483,30.67
2025-12-24,3010,華立,TWSE,259436817,33783484,13.02
2025-12-24,3011,今皓,TWSE,125146851,4429090,3.53
2025-12-24,3013,晟銘電,TWSE,205138930,17668172,8.61
2025-12-24,3014,聯陽,TWSE,166020124,36896856,22.22
2025-12-24,3015,全漢,TWSE,187261950,17276629,9.22
2025-12-24,3016,嘉晶,TWSE,288541819,3264809,1.13
2025-12-24,3017,奇鋐,TWSE,388167157,192393558,49.56
2025-12-24,3018,隆銘綠能,TWSE,75377715,181021,0.24
2025-12-24,3019,亞光,TWSE,279243901,19658485,7.03
2025-12-24,3021,鴻名,TWSE,94890000,4234948,4.46
2025-12-24,3022,威強電,TWSE,176597790,27212090,15.4
2025-12-24,3023,信邦,TWSE,240069014,77736572,32.38
2025-12-24,3024,憶聲,TWSE,277157496,8398798,3.03
2025-12-24,3025,星通,TWSE,56736440,1262621,2.22
2025-12-24,3026,禾伸堂,TWSE,165890318,23544321,14.19
